No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Section,No plan,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Nature culture,Surface terrain
1,29/04/2024,Vente,247000.0,10.0,RUE,3470,DE LA GARENNE,30000.0,NIMES,30,189,DP,557,0,2.0,Appartement,30.0,2.0,S,588.0
1,16/05/2024,Vente,182000.0,86.0,CHE,3855,DE MOULARES,34070.0,MONTPELLIER,34,172,EZ,534,1,3.0,Dépendance,0.0,0.0,,
1,31/01/2024,Vente,100000.0,5.0,RUE,0071,DES ECUREUILS,66120.0,FONT-ROMEU ODEILLO-VIA,66,124,AL,35,1,2.0,Appartement,21.0,1.0,,
1,10/02/2024,Vente,263000.0,3.0,RTE,0030,DE CHAMBORD,41350.0,SAINT GERVAIS LA FORET,41,212,AD,372,0,3.0,Dépendance,0.0,0.0,S,230.0
3,21/06/2024,Vente,40000.0,127.0,,B007,LE BOURG EST,24150.0,CAUSE-DE-CLERANS,24,88,D,44,0,1.0,Maison,55.0,2.0,S,120.0
1,29/02/2024,Vente,124040.0,166.0,AV,0113,DU GEN DE GAULLE,54380.0,DIEULOUARD,54,157,AY,113,0,1.0,Maison,60.0,3.0,S,120.0
1,30/05/2024,Vente,315000.0,50.0,RUE,4890,NOEL BOUDY,19100.0,BRIVE LA GAILLARDE,19,31,AT,110,0,1.0,Maison,125.0,5.0,S,616.0
1,28/03/2024,Vente,470000.0,33.0,RUE,0320,DE VILLENEUVE,69360.0,TERNAY,69,297,AM,217,0,2.0,Appartement,53.0,3.0,S,643.0
1,20/06/2024,Vente,24000.0,101.0,AV,1465,DES CHARMES,94120.0,FONTENAY-SOUS-BOIS,94,33,BR,110,1,3.0,Dépendance,0.0,0.0,,
1,07/06/2024,Vente,354000.0,510.0,RUE,0600,DE PORT NEUF,1800.0,SAINT-JEAN-DE-NIOST,01,361,B,2079,0,1.0,Maison,103.0,3.0,AG,500.0
1,29/04/2024,Vente,218000.0,14.0,CHE,1982,DES SANS SOUCIS,5000.0,GAP,05,61,BT,837,1,1.0,Maison,64.0,3.0,,
1,26/04/2024,Vente,90000.0,60.0,FG,0130,DE BESANCON,25200.0,MONTBELIARD,25,388,BZ,180,0,2.0,Appartement,60.0,3.0,S,100.0
1,25/01/2024,Vente,337750.0,57.0,RUE,3930,DE STRASBOURG,24000.0,PERIGUEUX,24,322,AZ,101,0,1.0,Maison,38.0,2.0,S,227.0
1,04/03/2024,Vente,259250.0,3.0,RUE,0020,BARTHELEMY THIMONIER,69210.0,L ARBRESLE,69,10,AS,35,1,3.0,Dépendance,0.0,0.0,,
1,20/02/2024,Vente,571400.0,9.0,PL,3540,DU SYNODE,17100.0,SAINTES,17,415,CD,124,0,1.0,Maison,226.0,6.0,S,754.0
1,19/06/2024,Vente,172000.0,626.0,AV,0396,DU GAL DE GAULLE,6700.0,SAINT LAURENT DU VAR,06,123,AT,245,2,3.0,Dépendance,0.0,0.0,,
1,26/02/2024,Vente,335600.0,10.0,CITE,6341,DU MIDI,75018.0,PARIS 18,75,118,AR,109,1,2.0,Appartement,35.0,2.0,,
1,10/01/2024,Vente,62500.0,125.0,CHE,1040,DU CAL DE SPAGNOL,6200.0,NICE,06,88,OM,144,1,2.0,Appartement,61.0,2.0,,
1,30/04/2024,Vente,39000.0,11.0,BD,1540,DE LA REPUBLIQUE,12400.0,SAINT-AFFRIQUE,12,208,BS,210,1,4.0,Local industriel. commercial ou assimilé,50.0,0.0,,
1,07/06/2024,Vente,50000.0,4.0,RUE,0720,ROMAINE,25600.0,VIEUX-CHARMONT,25,614,AE,98,2,2.0,Appartement,64.0,3.0,,
1,03/06/2024,Vente,748400.0,45.0,RUE,1594,LOUIS BLERIOT,83520.0,ROQUEBRUNE-SUR-ARGENS,83,107,CT,573,0,3.0,Dépendance,0.0,0.0,S,500.0
1,02/04/2024,Vente,100000.0,5231.0,,B538,LA GICQUELAIS,44660.0,RUFFIGNE,44,148,E,1179,0,1.0,Maison,78.0,2.0,P,1792.0
1,28/02/2024,Vente,67000.0,5.0,RUE,0020,DU FOUR,39130.0,COGNA,39,156,ZE,42,0,3.0,Dépendance,0.0,0.0,S,700.0
1,12/01/2024,Vente,118350.0,348.0,CHE,8624,DE TUCAUT,31100.0,TOULOUSE,31,555,AX,68,1,3.0,Dépendance,0.0,0.0,,
1,10/04/2024,Vente,285000.0,58.0,RUE,6125,MALMAISON,93170.0,BAGNOLET,93,6,T,89,1,2.0,Appartement,45.0,2.0,,
1,18/04/2024,Vente,465000.0,151.0,RTE,0180,DE MORSANG,91250.0,SAINTRY-SUR-SEINE,91,577,AD,246,0,3.0,Dépendance,0.0,0.0,S,1000.0
29,07/03/2024,Vente,6159608.0,71.0,RUE,5195,LOUISE MICHEL,93170.0,BAGNOLET,93,6,C,232,0,3.0,Dépendance,0.0,0.0,S,9840.0
1,26/03/2024,Vente,183000.0,14.0,RUE,0005,BELLEFONTAINE,55120.0,FUTEAU,55,202,A,774,0,3.0,Dépendance,0.0,0.0,S,500.0
1,19/03/2024,Vente,300000.0,11.0,AV,0570,DU DOCTEUR PALLUEL,74160.0,SAINT-JULIEN-EN-GENEVOIS,74,243,AH,116,2,2.0,Appartement,89.0,5.0,,
1,27/06/2024,Vente,135000.0,2.0,RUE,0008,DU CRET,43600.0,LES VILLETTES,43,265,AK,61,0,1.0,Maison,75.0,3.0,S,150.0
1,25/01/2024,Vente,133000.0,2.0,RUE,4180,GUSTAVE EIFFEL,94000.0,CRETEIL,94,28,BC,281,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,
1,06/02/2024,Vente,48000.0,12.0,BD,4570,SAINT ASSISCLE,66000.0,PERPIGNAN,66,136,BW,715,1,4.0,Local industriel. commercial ou assimilé,20.0,0.0,,
1,19/06/2024,Vente,448000.0,1.0,LOT,X001,DU POURRA,4870.0,ST MICHEL L OBSERVATOIRE,04,192,ZH,145,0,1.0,Maison,80.0,4.0,S,500.0
1,30/04/2024,Vente,195000.0,2.0,RUE,0151,JEAN LAVILLE,31460.0,CARAMAN,31,106,AB,487,0,1.0,Maison,120.0,2.0,S,1440.0
1,23/05/2024,Vente,1087750.0,545.0,RUE,0057,DU BOIS DE CHOQUES,59710.0,MERIGNIES,59,398,B,1483,0,1.0,Maison,235.0,5.0,S,842.0
1,11/03/2024,Vente,56000.0,7.0,IMP,3030,DES SOLEILS,3200.0,VICHY,03,310,AM,338,2,3.0,Dépendance,0.0,0.0,,
1,23/05/2024,Vente,109000.0,21.0,RUE,0040,D'ORLEANS,28800.0,DANCY,28,126,AB,199,0,3.0,Dépendance,0.0,0.0,S,2005.0
1,25/06/2024,Vente,106500.0,10.0,IMP,2660,VICTOR HUGO,42300.0,ROANNE,42,187,AW,97,0,3.0,Dépendance,0.0,0.0,S,355.0
1,30/05/2024,Vente,195000.0,4.0,,D099,LE PETIT VERDUN - BOUCEY,50170.0,PONTORSON,50,410,A,1110,0,1.0,Maison,95.0,4.0,S,577.0
1,26/03/2024,Vente,467000.0,5.0,RUE,0009,ALAIN,66700.0,ARGELES SUR MER,66,8,BP,423,0,3.0,Dépendance,0.0,0.0,S,500.0
1,07/03/2024,Vente,325000.0,17.0,HAM,A450,DE KERGUILLEC,29120.0,TREMEOC,29,296,ZE,394,0,1.0,Maison,136.0,4.0,S,753.0
1,11/06/2024,Vente,380000.0,2.0,RUE,1510,CONDORCET,34000.0,MONTPELLIER,34,172,KL,434,7,2.0,Appartement,105.0,5.0,,
1,26/04/2024,Vente,41000.0,,AV,0099,DES CHAMPS DE NEPTUNE,66750.0,SAINT-CYPRIEN,66,171,AV,157,1,3.0,Dépendance,0.0,0.0,,
1,12/01/2024,Vente,368000.0,26.0,AV,0463,ETHEL ET JULIUS ROSENBERG,93420.0,VILLEPINTE,93,78,AS,3,0,1.0,Maison,117.0,4.0,S,619.0
1,25/06/2024,Vente,45000.0,3.0,,B099,GRANDS HORRUTS,33230.0,LES EGLISOTTES ET CHALAURES,33,154,ZP,237,0,1.0,Maison,86.0,4.0,S,778.0
1,04/06/2024,Vente,836000.0,8.0,ALL,0220,DU NEFLIER,77410.0,ANNET-SUR-MARNE,77,5,AF,33,0,3.0,Dépendance,0.0,0.0,S,500.0
1,30/05/2024,Vente,360000.0,14.0,RUE,0173,DE LA PERRIERE,44810.0,HERIC,44,73,AH,29,0,1.0,Maison,138.0,6.0,S,720.0
1,28/06/2024,Vente,171000.0,171.0,ALL,0037,DE LA BERTINERIE,45770.0,SARAN,45,302,AX,552,0,1.0,Maison,81.0,4.0,S,328.0
1,08/02/2024,Vente,220000.0,2.0,RUE,0130,DES COQUILLAGES,66140.0,CANET EN ROUSSILLON,66,37,BD,102,0,3.0,Dépendance,0.0,0.0,S,404.0
1,15/04/2024,Vente,273800.0,24.0,RUE,0036,DU GOUMERAT,33460.0,ARCINS,33,10,A,1303,0,1.0,Maison,113.0,5.0,AG,500.0
1,27/03/2024,Vente,112000.0,24.0,RUE,0510,BANNIER,45000.0,ORLEANS,45,234,BE,133,1,2.0,Appartement,45.0,2.0,,
1,27/03/2024,Vente,4834752.0,143.0,RUE,0280,DE PARIS,95380.0,LOUVRES,95,351,AH,286,0,2.0,Appartement,76.0,4.0,S,2694.0
1,23/01/2024,Vente,560000.0,9038.0,RUE,1985,DE GERNUGAN,22000.0,SAINT-BRIEUC,22,278,CE,145,0,2.0,Appartement,17.0,1.0,S,858.0
1,26/04/2024,Vente,260000.0,111.0,GR,1710,GRANDE RUE,62200.0,BOULOGNE SUR MER,62,160,AL,204,1,2.0,Appartement,42.0,2.0,,
1,26/02/2024,Vente,2166300.0,158.0,BD,0414,DES GLAIEULS,6220.0,VALLAURIS,06,155,BI,103,0,3.0,Dépendance,0.0,0.0,S,500.0
1,18/03/2024,Vente,10000.0,24.0,GR,0021,GRANDE RUE A BAUDIGNECOURT,55130.0,DEMANGE-BAUDIGNECOURT,55,150,AA,8,0,1.0,Maison,130.0,4.0,S,223.0
1,15/02/2024,Vente,310000.0,4.0,RUE,0930,VANNIER,14600.0,HONFLEUR,14,333,CH,22,1,2.0,Appartement,121.0,4.0,,
1,04/03/2024,Vente,127000.0,70.0,RUE,0621,DE L EMPERI,13300.0,SALON-DE-PROVENCE,13,103,AB,175,1,4.0,Local industriel. commercial ou assimilé,56.0,0.0,,
1,07/02/2024,Vente,237000.0,6.0,ALL,0618,LES HAUTS DE CLAYE,77410.0,CLAYE-SOUILLY,77,118,BE,32,1,3.0,Dépendance,0.0,0.0,,
1,19/04/2024,Vente,143000.0,37.0,RUE,4635,MARYSE BASTIE,69008.0,LYON 8EME,69,388,AR,261,1,2.0,Appartement,33.0,1.0,,
1,30/05/2024,Vente,606000.0,60.0,AV,3790,DE LA REPUBLIQUE,63100.0,CLERMONT FERRAND,63,113,BZ,60,0,2.0,Appartement,27.0,1.0,S,482.0
1,26/03/2024,Vente,166000.0,76.0,RUE,0200,DE BESANCON,25300.0,PONTARLIER,25,462,BE,142,2,2.0,Appartement,67.0,4.0,,
1,13/02/2024,Vente,87500.0,9.0,RUE,4280,DU REMPART,37000.0,TOURS,37,261,CM,734,2,2.0,Appartement,23.0,1.0,,
1,25/04/2024,Vente,25000.0,190.0,CHE,0525,DES COTTAGES,40160.0,PARENTIS EN BORN,40,217,AI,769,1,4.0,Local industriel. commercial ou assimilé,11.0,0.0,,
1,24/04/2024,Vente,300000.0,5196.0,,B265,VAIDA,20150.0,OTA,2A,198,C,596,4,3.0,Dépendance,0.0,0.0,,
1,20/05/2024,Vente,237000.0,13.0,RUE,4780,JULES GUESDE,93100.0,MONTREUIL,93,48,CM,282,1,3.0,Dépendance,0.0,0.0,,
1,06/06/2024,Vente,142560.0,45.0,ALL,0355,BOYER,33130.0,BEGLES,33,39,AI,231,1,2.0,Appartement,50.0,2.0,,
1,28/02/2024,Vente,235500.0,2.0,ALL,0162,GUSTAVE DORE,35410.0,NOUVOITOU,35,204,AE,363,0,1.0,Maison,91.0,4.0,S,244.0
1,12/03/2024,Vente,134200.0,9.0,RUE,0210,CLEMENCEAU,38300.0,BOURGOIN-JALLIEU,38,53,AV,359,3,2.0,Appartement,45.0,3.0,,
1,18/06/2024,Vente,227500.0,9005.0,RTE,0180,DE MONTBAYEN,51530.0,SAINT-MARTIN-D'ABLOIS,51,2,AK,195,0,1.0,Maison,110.0,4.0,S,500.0
1,07/02/2024,Vente,731450.0,103.0,ALL,0350,DES LIGNONS,74350.0,CERNEX,74,52,B,973,0,3.0,Dépendance,0.0,0.0,P,3117.0
1,19/02/2024,Vente,58000.0,3.0,RUE,0009,DES BOURDES,28200.0,CONIE MOLITARD,28,106,ZO,46,0,3.0,Dépendance,0.0,0.0,S,445.0
1,13/02/2024,Vente,295000.0,29.0,RUE,2490,SAINT-ALBAN,42300.0,ROANNE,42,187,AC,74,0,3.0,Dépendance,0.0,0.0,S,381.0
1,07/05/2024,Vente,125000.0,5001.0,,A384,LE GRAND VERGER,13013.0,MARSEILLE 13EME,13,213,M,153,1,3.0,Dépendance,0.0,0.0,,
1,11/03/2024,Vente,70000.0,455.0,RTE,0026,DU PETIT FOREST,4340.0,LE LAUZET UBAYE,04,102,E,838,0,1.0,Maison,40.0,3.0,S,77.0
1,17/06/2024,Vente,226700.0,99.0,AV,8334,DE LA REGLISSE,34070.0,MONTPELLIER,34,172,EK,299,1,3.0,Dépendance,0.0,0.0,,
1,13/06/2024,Vente,216000.0,12.0,AV,0745,DU LEMAN,74100.0,ANNEMASSE,74,12,B,5604,1,2.0,Appartement,66.0,3.0,,
1,26/02/2024,Vente,127000.0,49.0,RUE,3350,LEON SALEMBIEN,59200.0,TOURCOING,59,599,BO,130,1,3.0,Dépendance,0.0,0.0,,
1,09/01/2024,Vente,270000.0,10.0,RUE,1950,HENRI OUDIN,86000.0,POITIERS,86,194,BR,257,1,3.0,Dépendance,0.0,0.0,,
1,07/03/2024,Vente,100000.0,43.0,RUE,0430,BAUDIMONT,62000.0,ARRAS,62,41,BH,83,1,2.0,Appartement,39.0,1.0,,
1,03/04/2024,Vente,23300000.0,7.0,RUE,8131,DE LA REPUBLIQUE,92150.0,SURESNES,92,73,Z,96,0,4.0,Local industriel. commercial ou assimilé,507.0,0.0,S,388.0
1,29/03/2024,Vente,310000.0,17.0,CHE,0711,DU MOULIN DE NAUDIN,31700.0,BLAGNAC,31,69,AP,142,1,1.0,Maison,105.0,5.0,,
1,06/05/2024,Vente,88500.0,13.0,RUE,0750,CHARLES BUTOR,62200.0,BOULOGNE SUR MER,62,160,AI,222,2,3.0,Dépendance,0.0,0.0,,
1,22/03/2024,Vente,179500.0,1.0,RUE,0260,DU CANAL,91160.0,LONGJUMEAU,91,345,AD,271,1,2.0,Appartement,61.0,3.0,,
1,04/03/2024,Vente,307145.0,3.0,RUE,0180,DU 30 MAI 1944,69360.0,COMMUNAY,69,272,AK,381,5,2.0,Appartement,107.0,3.0,,
1,28/06/2024,Vente,164000.0,10.0,RUE,1447,DU CAMBODGE,75020.0,PARIS 20,75,120,CE,12,2,2.0,Appartement,23.0,1.0,,
1,13/06/2024,Vente,217000.0,5482.0,,B008,LES AUBRIAIS,22490.0,PLESLIN-TRIGAVOU,22,190,AP,67,0,3.0,Dépendance,0.0,0.0,S,3239.0
1,09/04/2024,Vente,1815200.0,2.0,RUE,2569,DES DARDANELLES,75017.0,PARIS 17,75,117,AS,16,3,3.0,Dépendance,0.0,0.0,,
1,19/02/2024,Vente,130000.0,23.0,RUE,0360,HENRI LEBEUF,80350.0,MERS-LES-BAINS,80,533,AH,694,1,2.0,Appartement,40.0,2.0,,
1,14/03/2024,Vente,363020.0,9010.0,,B106,PRECOUMIN,83340.0,LE LUC,83,73,E,1568,0,3.0,Dépendance,0.0,0.0,AG,700.0
1,20/06/2024,Vente,180000.0,32.0,RUE,3450,THOMAS CORNEILLE,76360.0,BARENTIN,76,57,AM,375,0,1.0,Maison,108.0,4.0,S,183.0
1,14/03/2024,Vente,800000.0,,CHE,0330,DES COMBES,83510.0,LORGUES,83,72,I,2051,0,3.0,Dépendance,0.0,0.0,S,500.0
1,05/01/2024,Vente,160000.0,7125.0,,B260,LES REMPARTS,49250.0,BEAUFORT-EN-ANJOU,49,21,ZR,3,0,1.0,Maison,89.0,5.0,AG,2000.0
1,28/06/2024,Vente,419900.0,37.0,RUE,0013,D'ANDRON,33380.0,MIOS,33,284,AM,742,0,1.0,Maison,135.0,5.0,S,600.0
1,25/03/2024,Vente,75000.0,37.0,RTE,2449,DE LA MONTAGNE,44220.0,COUERON,44,47,AI,360,1,4.0,Local industriel. commercial ou assimilé,28.0,0.0,,
1,13/05/2024,Vente,22000.0,7.0,RUE,0006,DE LORRAINE,54540.0,BREMENIL,54,97,C,68,0,1.0,Maison,107.0,5.0,S,315.0
1,28/06/2024,Vente,95000.0,3.0,,B554,LE TREMBLAY,28290.0,VALD'YERRE,28,12,XT,8,0,4.0,Local industriel. commercial ou assimilé,0.0,0.0,P,6940.0
1,08/02/2024,Vente,175000.0,17.0,RUE,0710,ESPRIT JOURDAIN,29900.0,CONCARNEAU,29,39,BR,234,2,2.0,Appartement,37.0,1.0,,
2,22/04/2024,Vente,269340.0,12.0,RUE,0122,DES PRES BERNARD,22960.0,PLEDRAN,22,176,H,2926,0,1.0,Maison,107.0,5.0,S,175.0
1,28/02/2024,Vente,52000.0,37.0,RUE,3111,FROIDE RUE,50110.0,CHERBOURG-EN-COTENTIN,50,129,AT,42,0,3.0,Dépendance,0.0,0.0,S,221.0
1,31/05/2024,Vente,768258.0,8.0,CHE,0025,DE BUZI,33750.0,CAMARSAC,33,83,B,1388,0,3.0,Dépendance,0.0,0.0,S,1000.0
1,04/03/2024,Vente,215000.0,307.0,RTE,0060,DU COL DU CUCHERON,38380.0,SAINT-PIERRE-DE-CHARTREUSE,38,442,AE,528,0,3.0,Dépendance,0.0,0.0,S,535.0
1,04/03/2024,Vente,237000.0,43.0,RUE,1320,CAMILLE SAINT SAENS,76000.0,ROUEN,76,540,ZI,94,1,3.0,Dépendance,0.0,0.0,,
1,27/05/2024,Vente,120179.0,5.0,RUE,0515,HENRI MATISSE,56700.0,HENNEBONT,56,83,BL,484,0,3.0,Dépendance,0.0,0.0,S,361.0
1,24/05/2024,Vente,1050000.0,122.0,AV,0800,DE LA RESISTANCE,93340.0,LE RAINCY,93,62,AH,192,1,4.0,Local industriel. commercial ou assimilé,6.0,0.0,,
1,28/06/2024,Vente,145000.0,7.0,IMP,1660,DES FOSSEUX,62000.0,ARRAS,62,41,BD,223,0,3.0,Dépendance,0.0,0.0,S,136.0
1,12/03/2024,Vente,65000.0,12.0,RUE,0185,DE LA MARNE,22110.0,ROSTRENEN,22,266,BI,145,1,4.0,Local industriel. commercial ou assimilé,250.0,0.0,,
1,05/06/2024,Vente,420000.0,1005.0,CHE,0381,DU VIEUX CHATEAU,13140.0,MIRAMAS,13,63,BB,33,1,2.0,Appartement,14.0,1.0,,
1,11/01/2024,Vente,580000.0,105.0,CHE,0060,DE OHANTZEA,64780.0,IRISSARRY,64,273,G,580,0,2.0,Appartement,72.0,3.0,S,1500.0
1,07/05/2024,Vente,241500.0,193.0,AV,2685,FELIX FAURE,69003.0,LYON 3EME,69,383,DN,8,3,3.0,Dépendance,0.0,0.0,,
1,26/01/2024,Vente,10000.0,67.0,RUE,8212,DE RICHELIEU,75002.0,PARIS 02,75,102,AE,41,1,2.0,Appartement,53.0,2.0,,
1,27/05/2024,Vente,280000.0,617.0,RTE,4031,DES PLANTES,72200.0,LA FLECHE,72,154,ZO,149,0,3.0,Dépendance,0.0,0.0,S,456.0
1,07/03/2024,Vente,335000.0,19.0,RUE,2092,CLAVEL,75019.0,PARIS 19,75,119,EC,36,2,2.0,Appartement,32.0,2.0,,
1,29/05/2024,Vente,26000.0,104.0,RUE,0555,BARBERIS,6300.0,NICE,06,88,IY,201,1,3.0,Dépendance,0.0,0.0,,
1,21/06/2024,Vente,750000.0,5.0,RTE,0335,DE BIGNOUX,86360.0,MONTAMISE,86,163,BN,76,0,3.0,Dépendance,0.0,0.0,T,3866.0
1,17/01/2024,Vente,49900.0,71.0,RUE,2020,MARECHAL LYAUTEY,3200.0,VICHY,03,310,AS,192,3,4.0,Local industriel. commercial ou assimilé,62.0,0.0,,
1,05/06/2024,Vente,800000.0,9.0,AV,0910,JEAN JAURES,69200.0,VENISSIEUX,69,259,BK,6,0,3.0,Dépendance,0.0,0.0,S,247.0
1,30/04/2024,Vente,159000.0,407.0,SQ,0418,DU DRAGON,91000.0,EVRY-COURCOURONNES,91,228,AS,25,1,3.0,Dépendance,0.0,0.0,,
1,19/01/2024,Vente,130000.0,5.0,RTE,0460,DE MAGRIN,12800.0,NAUCELLE,12,169,B,2449,0,2.0,Appartement,52.0,2.0,J,691.0
1,15/03/2024,Vente,160000.0,37.0,BD,8356,SILVIO TRENTIN,31200.0,TOULOUSE,31,555,AX,239,1,3.0,Dépendance,0.0,0.0,,
1,25/03/2024,Vente,70500.0,214.0,CHE,0630,MARGUILLIERS,30300.0,BEAUCAIRE,30,32,AE,5,0,2.0,Appartement,69.0,3.0,S,1665.0
1,21/05/2024,Vente,1122500.0,24.0,RUE,3155,EMILE FOURCAND,33000.0,BORDEAUX,33,63,KT,147,0,1.0,Maison,199.0,7.0,S,177.0
1,16/05/2024,Vente,171500.0,11.0,AV,3185,LOUISE MICHEL,25000.0,BESANCON,25,56,IK,43,1,3.0,Dépendance,0.0,0.0,,
1,11/04/2024,Vente,137000.0,38.0,RUE,2560,DE LA ROCHETTE,36000.0,CHATEAUROUX,36,44,AS,328,0,3.0,Dépendance,0.0,0.0,S,238.0
1,10/05/2024,Vente,120000.0,75.0,AV,0077,DES CAMPINGS,34340.0,MARSEILLAN,34,150,DO,197,1,2.0,Appartement,26.0,2.0,,
1,03/06/2024,Vente,23000000.0,11.0,RUE,3419,EUGENE LABICHE,75016.0,PARIS 16,75,116,DH,23,0,2.0,Appartement,31.0,2.0,S,420.0
1,23/04/2024,Vente,330000.0,1147.0,RTE,0012,DE CARPENTRAS,84410.0,BEDOIN,84,17,F,3118,0,1.0,Maison,42.0,3.0,S,808.0
1,18/06/2024,Vente,184700.0,5.0,RUE,1882,VERLAINE,31250.0,REVEL,31,451,AD,292,0,1.0,Maison,75.0,3.0,S,705.0
2,29/03/2024,Echange,1.0,18.0,RUE,1650,GEN DELESTRAINT,1000.0,BOURG-EN-BRESSE,01,53,AM,84,1,3.0,Dépendance,0.0,0.0,,
1,21/06/2024,Vente,267100.0,85.0,ALL,0109,DE LA MEIGE,26210.0,SAINT-SORLIN-EN-VALLOIRE,26,330,AY,178,0,1.0,Maison,107.0,5.0,T,1709.0
1,10/01/2024,Vente,17000.0,8.0,AV,1730,DU 11 NOVEMBRE,89200.0,AVALLON,89,25,AB,43,0,3.0,Dépendance,0.0,0.0,AG,149.0
1,21/05/2024,Vente,154000.0,4.0,RUE,1182,RAMEAU,60300.0,SENLIS,60,612,BK,95,1,2.0,Appartement,58.0,3.0,,
1,27/02/2024,Vente,820000.0,22.0,RUE,5277,LALANDE,75014.0,PARIS 14,75,114,CM,26,2,3.0,Dépendance,0.0,0.0,,
1,12/01/2024,Vente,228500.0,128.0,RUE,0020,ANDRE LE BOURBLANC,78590.0,NOISY LE ROI,78,455,AI,348,1,3.0,Dépendance,0.0,0.0,,
1,05/01/2024,Vente,109373.0,1.0,RUE,0050,DES GENETS,86310.0,ANTIGNY,86,6,AB,347,0,3.0,Dépendance,0.0,0.0,J,500.0
1,18/04/2024,Vente,740000.0,16.0,RUE,1430,DES CERISIERS,92350.0,LE PLESSIS-ROBINSON,92,60,B,294,0,1.0,Maison,174.0,6.0,S,555.0
1,26/03/2024,Vente,225000.0,59.0,RUE,8941,SERVAN,75011.0,PARIS 11,75,111,AY,49,1,2.0,Appartement,23.0,2.0,,
1,04/04/2024,Vente,288000.0,20.0,RUE,0019,DE GRAVIGNY,27930.0,HUEST,27,347,AB,32,0,1.0,Maison,162.0,5.0,S,500.0
1,07/02/2024,Vente,500000.0,10.0,RUE,0060,DU CHATEAU,21200.0,SAINTE-MARIE-LA-BLANCHE,21,558,AB,208,0,1.0,Maison,100.0,1.0,S,78.0
1,16/05/2024,Vente,298000.0,155.0,CHE,0153,DU MOULIN,83136.0,NEOULES,83,88,A,1970,0,1.0,Maison,82.0,4.0,S,600.0
1,03/05/2024,Vente,235000.0,27.0,RUE,0020,DES ALLIES,29720.0,PLONEOUR LANVERN,29,174,AC,162,0,2.0,Appartement,25.0,1.0,S,582.0
1,28/03/2024,Vente,154000.0,9003.0,,A048,LES HAUTS DU VILLAGE,13370.0,MALLEMORT,13,53,C,3341,1,3.0,Dépendance,0.0,0.0,,
1,05/01/2024,Vente,259000.0,8.0,RUE,0025,DE BELLEVUE,16510.0,VERTEUIL-SUR-CHARENTE,16,400,E,179,0,1.0,Maison,140.0,4.0,S,1000.0
1,01/03/2024,Vente,186000.0,18.0,AV,2480,PASTEUR,6600.0,ANTIBES,06,4,BM,113,2,2.0,Appartement,51.0,3.0,,
1,03/04/2024,Vente,58000.0,37.0,AV,0320,DE LA GARE,72320.0,VIBRAYE,72,373,AL,87,0,3.0,Dépendance,0.0,0.0,S,394.0
1,12/01/2024,Vente,80000.0,2.0,RUE,1424,FRANCOISE SAGAN,32000.0,AUCH,32,13,AY,396,1,3.0,Dépendance,0.0,0.0,,
1,24/05/2024,Vente,190000.0,18.0,RUE,0740,DES COTEAUX,86190.0,VOUILLE,86,294,AS,34,0,1.0,Maison,97.0,6.0,S,600.0
1,13/03/2024,Vente,62000.0,26.0,RUE,0239,DES POIRIERS,23230.0,GOUZON,23,93,AE,468,0,3.0,Dépendance,0.0,0.0,J,1290.0
1,14/03/2024,Vente,90000.0,30.0,RUE,0350,DU GENERAL SARRAIL,88110.0,RAON L ETAPE,88,372,D,977,0,1.0,Maison,74.0,4.0,S,503.0
1,20/03/2024,Vente,1550000.0,757.0,AV,1045,DU GOLF,83600.0,FREJUS,83,61,AL,335,0,3.0,Dépendance,0.0,0.0,S,500.0
1,19/01/2024,Vente,73000.0,1.0,RES,A007,DE TOURISME ALBA ROSSA,20140.0,SERRA-DI-FERRO,2A,276,D,532,1,4.0,Local industriel. commercial ou assimilé,37.0,0.0,,
1,30/05/2024,Vente,110000.0,,,B039,LAS BARRAQUES,31580.0,BOUDRAC,31,78,AH,56,0,1.0,Maison,130.0,4.0,S,1270.0
1,02/04/2024,Vente,373700.0,3.0,RUE,1770,SIMONE DE BEAUVOIR,25110.0,BAUME LES DAMES,25,47,ZS,459,0,4.0,Local industriel. commercial ou assimilé,169.0,0.0,S,1276.0
1,21/05/2024,Vente,323000.0,27.0,RUE,0720,GEORGES MANDEL,33110.0,LE BOUSCAT,33,69,AN,92,1,3.0,Dépendance,0.0,0.0,,
1,14/06/2024,Vente,63000.0,32.0,FG,0475,SAINT LAURENT,89500.0,VILLENEUVE SUR YONNE,89,464,AL,613,0,1.0,Maison,42.0,2.0,S,77.0
1,09/04/2024,Vente,760000.0,10.0,BD,1000,EDOUARD BAUDOIN,6160.0,ANTIBES,06,4,CP,465,1,2.0,Appartement,51.0,2.0,,
1,19/03/2024,Vente,197000.0,43.0,RUE,1520,DE LA HARPE,27000.0,EVREUX,27,229,XH,269,1,2.0,Appartement,16.0,1.0,,
1,06/05/2024,Vente,2000.0,5706.0,,A040,IMM L ARIONDAZ,73120.0,COURCHEVEL,73,227,L,221,1,3.0,Dépendance,0.0,0.0,,
1,20/02/2024,Vente,308700.0,107.0,RUE,0185,CHARLES DE GAULLE,38920.0,CROLLES,38,140,AR,405,1,3.0,Dépendance,0.0,0.0,,
